#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
FLT3	PIK3R1	9606.ENSP00000241453	9606.ENSP00000428056	0	0	0	0	0.062	0.374	0.900	0.353	0.956
FLT3	PIK3CA	9606.ENSP00000241453	9606.ENSP00000263967	0	0	0	0	0	0.098	0.900	0.572	0.958
FLT3	GRB2	9606.ENSP00000241453	9606.ENSP00000376345	0	0	0	0	0.055	0.354	0.900	0.608	0.972
FLT4	MDM2	9606.ENSP00000261937	9606.ENSP00000258149	0	0	0	0	0	0.045	0	0.440	0.442
FLT4	VCAM1	9606.ENSP00000261937	9606.ENSP00000294728	0	0	0	0	0.052	0.045	0	0.393	0.402
FLT4	MTOR	9606.ENSP00000261937	9606.ENSP00000354558	0	0	0	0	0	0	0	0.421	0.421
FLT4	FYN	9606.ENSP00000261937	9606.ENSP00000346671	0	0	0	0.651	0.055	0.091	0	0.391	0.431
FLT4	NOS3	9606.ENSP00000261937	9606.ENSP00000297494	0	0	0	0	0.140	0	0	0.370	0.435
FLT4	MMP9	9606.ENSP00000261937	9606.ENSP00000361405	0	0	0	0	0.057	0	0	0.462	0.471
FLT4	MET	9606.ENSP00000261937	9606.ENSP00000317272	0	0	0	0.567	0	0.092	0	0.442	0.472
FLT4	TNF	9606.ENSP00000261937	9606.ENSP00000398698	0	0	0	0	0.056	0.132	0	0.412	0.476
FLT4	IGF1R	9606.ENSP00000261937	9606.ENSP00000497069	0	0	0	0.573	0	0.074	0	0.532	0.548
FLT4	HSP90AA1	9606.ENSP00000261937	9606.ENSP00000335153	0	0	0	0	0	0.190	0	0.520	0.594
FLT4	HSP90AB1	9606.ENSP00000261937	9606.ENSP00000360609	0	0	0	0	0	0.190	0	0.520	0.594
FLT4	PTPRC	9606.ENSP00000261937	9606.ENSP00000411355	0	0	0	0	0.060	0.051	0	0.601	0.612
FLT4	ITGB1	9606.ENSP00000261937	9606.ENSP00000379350	0	0	0	0	0.055	0.308	0	0.534	0.668
FLT4	SRC	9606.ENSP00000261937	9606.ENSP00000362680	0	0	0	0.650	0.064	0.091	0	0.685	0.708
FLT4	PIK3CD	9606.ENSP00000261937	9606.ENSP00000366563	0	0	0	0	0.042	0.098	0.650	0.203	0.726
FLT4	PIK3CB	9606.ENSP00000261937	9606.ENSP00000501150	0	0	0	0	0	0.098	0.650	0.229	0.735
FLT4	PIK3CA	9606.ENSP00000261937	9606.ENSP00000263967	0	0	0	0	0	0.098	0.650	0.446	0.810
FLT4	PIK3R1	9606.ENSP00000261937	9606.ENSP00000428056	0	0	0	0	0	0.185	0.650	0.527	0.853
FLT4	PTK2	9606.ENSP00000261937	9606.ENSP00000341189	0	0	0	0.584	0.085	0.088	0.900	0.170	0.921
FLT4	GRB2	9606.ENSP00000261937	9606.ENSP00000376345	0	0	0	0	0.055	0.383	0.650	0.910	0.979
FLT4	KDR	9606.ENSP00000261937	9606.ENSP00000263923	0	0	0.056	0.906	0.164	0.639	0	0.983	0.994
FNTB	HMGCR	9606.ENSP00000246166	9606.ENSP00000287936	0	0	0	0	0	0.075	0	0.449	0.469
FPR1	MPO	9606.ENSP00000471493	9606.ENSP00000225275	0	0	0	0	0.085	0	0	0.373	0.402
FPR1	ITGAV	9606.ENSP00000471493	9606.ENSP00000261023	0	0	0	0	0.057	0	0	0.446	0.455
FPR1	KDR	9606.ENSP00000471493	9606.ENSP00000263923	0	0	0	0	0.062	0	0	0.475	0.487
FPR1	TLR9	9606.ENSP00000471493	9606.ENSP00000353874	0	0	0	0	0.062	0	0	0.718	0.724
FPR1	PTGS1	9606.ENSP00000471493	9606.ENSP00000354612	0	0	0	0	0.094	0	0	0.425	0.457
FPR1	MMP9	9606.ENSP00000471493	9606.ENSP00000361405	0	0	0	0	0.162	0	0	0.322	0.408
FPR1	SRC	9606.ENSP00000471493	9606.ENSP00000362680	0	0	0	0	0.086	0	0.500	0.244	0.624
FPR1	TLR4	9606.ENSP00000471493	9606.ENSP00000363089	0	0	0	0	0.370	0	0	0.643	0.765
FPR1	HCK	9606.ENSP00000471493	9606.ENSP00000365012	0	0	0	0	0.401	0	0	0.449	0.656
FPR1	TNF	9606.ENSP00000471493	9606.ENSP00000398698	0	0	0	0	0.113	0	0	0.616	0.645
FPR1	PIK3CG	9606.ENSP00000471493	9606.ENSP00000419260	0	0	0	0	0.109	0.225	0	0.249	0.436
FPR1	NTRK1	9606.ENSP00000471493	9606.ENSP00000431418	0	0	0	0	0	0	0	0.465	0.465
FPR1	FPR2	9606.ENSP00000471493	9606.ENSP00000468897	0	0	0.055	0.970	0.766	0	0.900	0.392	0.984
FPR2	MPO	9606.ENSP00000468897	9606.ENSP00000225275	0	0	0	0	0.097	0	0	0.420	0.454
FPR2	ICAM1	9606.ENSP00000468897	9606.ENSP00000264832	0	0	0	0	0.089	0	0	0.372	0.403
FPR2	P2RX7	9606.ENSP00000468897	9606.ENSP00000330696	0	0	0	0	0.068	0	0	0.505	0.518
FPR2	PTGS2	9606.ENSP00000468897	9606.ENSP00000356438	0	0	0	0	0.168	0	0	0.420	0.497
FPR2	MMP9	9606.ENSP00000468897	9606.ENSP00000361405	0	0	0	0	0.140	0	0	0.359	0.425
FPR2	PLAU	9606.ENSP00000468897	9606.ENSP00000361850	0	0	0	0	0.075	0.052	0	0.561	0.581
FPR2	SRC	9606.ENSP00000468897	9606.ENSP00000362680	0	0	0	0	0.086	0	0.500	0.226	0.615
FPR2	TLR4	9606.ENSP00000468897	9606.ENSP00000363089	0	0	0	0	0.463	0	0	0.507	0.724
FPR2	HCK	9606.ENSP00000468897	9606.ENSP00000365012	0	0	0	0	0.401	0	0	0.147	0.467
FPR2	TNF	9606.ENSP00000468897	9606.ENSP00000398698	0	0	0	0	0.113	0	0	0.507	0.544
FURIN	MMP2	9606.ENSP00000483552	9606.ENSP00000219070	0	0	0	0	0.047	0	0	0.445	0.448
FURIN	PLAT	9606.ENSP00000483552	9606.ENSP00000220809	0	0	0	0	0.054	0	0	0.475	0.482
FURIN	SERPINE1	9606.ENSP00000483552	9606.ENSP00000223095	0	0	0	0	0.081	0	0	0.376	0.403
FURIN	NFKB1	9606.ENSP00000483552	9606.ENSP00000226574	0	0	0	0	0.119	0.052	0	0.352	0.412
FURIN	MMP7	9606.ENSP00000483552	9606.ENSP00000260227	0	0	0	0	0	0	0	0.435	0.435
FURIN	REN	9606.ENSP00000483552	9606.ENSP00000272190	0	0	0	0	0.055	0.157	0	0.616	0.667
FURIN	NCSTN	9606.ENSP00000483552	9606.ENSP00000294785	0	0	0	0	0.043	0	0	0.432	0.434
FURIN	MMP3	9606.ENSP00000483552	9606.ENSP00000299855	0	0	0	0	0	0	0	0.474	0.474
FURIN	PLG	9606.ENSP00000483552	9606.ENSP00000308938	0	0	0	0	0.067	0	0	0.558	0.570
FURIN	MMP9	9606.ENSP00000483552	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.671	0.678
FURIN	PLAU	9606.ENSP00000483552	9606.ENSP00000361850	0	0	0	0	0.074	0	0	0.399	0.420
FURIN	TYRP1	9606.ENSP00000483552	9606.ENSP00000373570	0	0	0	0	0.070	0.045	0	0.382	0.403
FURIN	TNF	9606.ENSP00000483552	9606.ENSP00000398698	0	0	0	0	0.074	0	0	0.721	0.730
FURIN	PSENEN	9606.ENSP00000483552	9606.ENSP00000468411	0	0	0	0	0	0	0	0.408	0.408
FYN	MAPK1	9606.ENSP00000346671	9606.ENSP00000215832	0	0	0	0.614	0.047	0.110	0	0.486	0.526
FYN	GSK3A	9606.ENSP00000346671	9606.ENSP00000222330	0	0	0	0.562	0	0.070	0	0.496	0.511
FYN	RPS6KB1	9606.ENSP00000346671	9606.ENSP00000225577	0	0	0	0.566	0	0.091	0	0.434	0.464
FYN	NFKB1	9606.ENSP00000346671	9606.ENSP00000226574	0	0	0	0	0.113	0.095	0	0.584	0.636
FYN	MAPK14	9606.ENSP00000346671	9606.ENSP00000229795	0	0	0	0.620	0	0.110	0.500	0.482	0.749
FYN	NR3C1	9606.ENSP00000346671	9606.ENSP00000231509	0	0	0	0	0.101	0.314	0	0.206	0.468
FYN	PDGFRA	9606.ENSP00000346671	9606.ENSP00000257290	0	0	0	0.663	0.055	0.091	0	0.409	0.448
FYN	PDGFRB	9606.ENSP00000346671	9606.ENSP00000261799	0	0	0	0.649	0.100	0.748	0	0.557	0.891
FYN	PRKCQ	9606.ENSP00000346671	9606.ENSP00000263125	0	0	0.116	0.578	0.108	0.325	0	0.714	0.828
FYN	NOX4	9606.ENSP00000346671	9606.ENSP00000263317	0	0	0	0	0	0.063	0	0.544	0.554
FYN	PRKCG	9606.ENSP00000346671	9606.ENSP00000263431	0	0	0	0.571	0.060	0.050	0	0.414	0.431
FYN	KDR	9606.ENSP00000346671	9606.ENSP00000263923	0	0	0	0.641	0.060	0.328	0.500	0.462	0.807
FYN	PIK3CA	9606.ENSP00000346671	9606.ENSP00000263967	0	0	0	0	0.043	0.069	0.900	0.520	0.951
FYN	ICAM1	9606.ENSP00000346671	9606.ENSP00000264832	0	0	0	0	0.105	0	0	0.561	0.590
FYN	ZAP70	9606.ENSP00000346671	9606.ENSP00000264972	0	0	0.085	0.723	0.128	0.339	0.900	0.892	0.993
FYN	INSR	9606.ENSP00000346671	9606.ENSP00000303830	0	0	0	0.694	0.048	0.043	0	0.413	0.418
FYN	PRKACA	9606.ENSP00000346671	9606.ENSP00000309591	0	0	0	0.596	0.054	0.090	0.400	0.228	0.548
FYN	PTPN2	9606.ENSP00000346671	9606.ENSP00000311857	0	0	0	0	0.059	0.097	0	0.516	0.553
FYN	GSK3B	9606.ENSP00000346671	9606.ENSP00000324806	0	0	0	0.566	0	0.070	0.400	0.543	0.723
FYN	PSEN1	9606.ENSP00000346671	9606.ENSP00000326366	0	0	0	0	0.042	0.049	0	0.452	0.457
FYN	SCN5A	9606.ENSP00000346671	9606.ENSP00000328968	0	0	0	0	0.045	0.067	0	0.514	0.529
FYN	PRKCD	9606.ENSP00000346671	9606.ENSP00000331602	0	0	0.125	0.576	0.082	0.696	0	0.546	0.874
FYN	MAPK11	9606.ENSP00000346671	9606.ENSP00000333685	0	0	0	0.613	0	0.110	0.500	0.161	0.594
FYN	HSP90AA1	9606.ENSP00000346671	9606.ENSP00000335153	0	0	0	0	0	0.630	0.500	0.485	0.896
FYN	PTK2	9606.ENSP00000346671	9606.ENSP00000341189	0	0	0	0.720	0.067	0.713	0.900	0.956	0.998
FYN	PDPK1	9606.ENSP00000346671	9606.ENSP00000344220	0	0	0	0.566	0	0.104	0.500	0.468	0.741
FYN	PDE4D	9606.ENSP00000346671	9606.ENSP00000345502	0	0	0	0	0.060	0.236	0	0.453	0.573
FYN	MTOR	9606.ENSP00000346671	9606.ENSP00000354558	0	0	0	0	0	0.073	0	0.380	0.400
FYN	PTPN1	9606.ENSP00000346671	9606.ENSP00000360683	0	0	0	0	0.059	0.097	0	0.396	0.442
FYN	PTPN22	9606.ENSP00000346671	9606.ENSP00000352833	0	0	0	0	0.127	0.097	0	0.350	0.443
FYN	RPS6KA1	9606.ENSP00000346671	9606.ENSP00000435412	0	0	0	0.578	0.045	0.349	0	0.178	0.444
FYN	MAPK9	9606.ENSP00000346671	9606.ENSP00000394560	0	0	0	0.568	0.054	0.094	0	0.480	0.515
FYN	MAPKAPK2	9606.ENSP00000346671	9606.ENSP00000356070	0	0	0	0.568	0.053	0.047	0.500	0.083	0.531
FYN	TYK2	9606.ENSP00000346671	9606.ENSP00000431885	0	0	0	0.644	0.072	0.292	0	0.354	0.538
FYN	RELA	9606.ENSP00000346671	9606.ENSP00000384273	0	0	0	0	0.052	0.098	0	0.502	0.538
FYN	RPS6KA3	9606.ENSP00000346671	9606.ENSP00000368884	0	0	0	0.579	0.078	0.486	0	0.158	0.566
FYN	JAK1	9606.ENSP00000346671	9606.ENSP00000499900	0	0	0	0.649	0.126	0.075	0	0.531	0.588
FYN	TNF	9606.ENSP00000346671	9606.ENSP00000398698	0	0	0	0	0.085	0.303	0	0.447	0.616
FYN	MAPK8	9606.ENSP00000346671	9606.ENSP00000378974	0	0	0	0.575	0.054	0.094	0	0.631	0.656
FYN	RAF1	9606.ENSP00000346671	9606.ENSP00000401888	0	0	0.107	0.661	0.050	0.377	0.400	0.132	0.675
FYN	STAT1	9606.ENSP00000346671	9606.ENSP00000354394	0	0	0	0	0.077	0.096	0.500	0.375	0.704
FYN	GRIN1	9606.ENSP00000346671	9606.ENSP00000360608	0	0	0	0	0	0.304	0.400	0.434	0.743
FYN	PIK3CG	9606.ENSP00000346671	9606.ENSP00000419260	0	0	0	0	0.066	0.069	0.500	0.494	0.750
FYN	ITK	9606.ENSP00000346671	9606.ENSP00000398655	0	0	0.108	0.837	0.184	0.510	0	0.444	0.775
FYN	JAK2	9606.ENSP00000346671	9606.ENSP00000371067	0	0	0	0.641	0.076	0.292	0.400	0.500	0.777
FYN	PTPN6	9606.ENSP00000346671	9606.ENSP00000391592	0	0	0	0	0.088	0.097	0.500	0.593	0.810
FYN	HCK	9606.ENSP00000346671	9606.ENSP00000365012	0	0	0.062	0.957	0.114	0	0.500	0.597	0.810
FYN	HSP90AB1	9606.ENSP00000346671	9606.ENSP00000360609	0	0	0	0	0.042	0.372	0.500	0.477	0.821
FYN	ITGB1	9606.ENSP00000346671	9606.ENSP00000379350	0	0	0	0	0.063	0.071	0	0.918	0.923
FYN	PIK3CD	9606.ENSP00000346671	9606.ENSP00000366563	0	0	0	0	0.103	0.069	0.900	0.333	0.936
FYN	PIK3CB	9606.ENSP00000346671	9606.ENSP00000501150	0	0	0	0	0	0.069	0.900	0.525	0.951
FYN	GRB2	9606.ENSP00000346671	9606.ENSP00000376345	0	0	0	0.733	0.055	0.136	0.400	0.964	0.980
FYN	SYK	9606.ENSP00000346671	9606.ENSP00000364898	0	0	0.094	0.723	0.085	0.339	0.400	0.957	0.983
FYN	PIK3R1	9606.ENSP00000346671	9606.ENSP00000428056	0	0	0	0	0.064	0.713	0.900	0.629	0.988
FYN	PTPRC	9606.ENSP00000346671	9606.ENSP00000411355	0	0	0	0	0.142	0.333	0.900	0.820	0.988
FYN	PTPN11	9606.ENSP00000346671	9606.ENSP00000489597	0	0	0	0.556	0.086	0.538	0.800	0.878	0.988
FYN	GRIN2B	9606.ENSP00000346671	9606.ENSP00000477455	0	0	0	0	0	0.510	0.400	0.981	0.993
FYN	LYN	9606.ENSP00000346671	9606.ENSP00000428924	0	0	0.063	0.954	0.123	0	0.900	0.965	0.996
FYN	LCK	9606.ENSP00000346671	9606.ENSP00000477713	0	0	0.063	0.955	0.162	0.292	0.900	0.981	0.998
FYN	SRC	9606.ENSP00000346671	9606.ENSP00000362680	0	0	0.055	0.971	0.046	0.943	0.900	0.849	0.999
GCK	SIRT1	9606.ENSP00000223366	9606.ENSP00000212015	0	0.011	0	0	0	0.096	0	0.570	0.594
GCK	SCD	9606.ENSP00000223366	9606.ENSP00000359380	0	0	0	0	0	0	0	0.464	0.464
GCK	SLC5A1	9606.ENSP00000223366	9606.ENSP00000266088	0	0	0	0	0	0	0	0.476	0.476
GCK	HDAC2	9606.ENSP00000223366	9606.ENSP00000430432	0	0	0	0	0.106	0	0.500	0.058	0.542
GCK	IGF1R	9606.ENSP00000223366	9606.ENSP00000497069	0	0	0	0	0	0.045	0	0.541	0.543
GCK	HDAC1	9606.ENSP00000223366	9606.ENSP00000362649	0	0	0	0	0.106	0	0.500	0.089	0.557
GCK	GSK3B	9606.ENSP00000223366	9606.ENSP00000324806	0	0	0	0	0	0.051	0	0.563	0.568
GCK	PPARA	9606.ENSP00000223366	9606.ENSP00000385523	0	0	0	0	0	0.046	0	0.575	0.578
GCK	PPARG	9606.ENSP00000223366	9606.ENSP00000287820	0	0	0	0	0	0.046	0	0.579	0.582
GCK	HMGCR	9606.ENSP00000223366	9606.ENSP00000287936	0	0.232	0	0	0	0	0	0.529	0.623
GCK	PRKACA	9606.ENSP00000223366	9606.ENSP00000309591	0	0	0	0	0.105	0.091	0	0.592	0.639
GCK	INSR	9606.ENSP00000223366	9606.ENSP00000303830	0	0	0	0	0	0.045	0	0.701	0.702
GCK	HNF4A	9606.ENSP00000223366	9606.ENSP00000312987	0	0	0	0	0.053	0	0	0.735	0.739
GNRHR	PRKACA	9606.ENSP00000226413	9606.ENSP00000309591	0	0	0	0	0.084	0	0	0.387	0.415
GNRHR	IGF1R	9606.ENSP00000226413	9606.ENSP00000497069	0	0	0	0	0	0	0	0.547	0.547
GNRHR	RAF1	9606.ENSP00000226413	9606.ENSP00000401888	0	0	0	0	0	0	0	0.588	0.588
GNRHR	KISS1R	9606.ENSP00000226413	9606.ENSP00000234371	0	0	0	0	0.057	0	0	0.975	0.975
GPBAR1	PPARG	9606.ENSP00000430886	9606.ENSP00000287820	0	0	0	0	0	0	0	0.419	0.418
GPBAR1	PRKACA	9606.ENSP00000430886	9606.ENSP00000309591	0	0	0	0	0.044	0	0	0.419	0.420
GPBAR1	NR1I2	9606.ENSP00000430886	9606.ENSP00000336528	0	0	0	0	0	0	0	0.723	0.723
GPBAR1	SRC	9606.ENSP00000430886	9606.ENSP00000362680	0	0	0	0	0.049	0	0.500	0.201	0.587
GPBAR1	TLR4	9606.ENSP00000430886	9606.ENSP00000363089	0	0	0	0	0.107	0.049	0	0.454	0.496
GPBAR1	PPARA	9606.ENSP00000430886	9606.ENSP00000385523	0	0	0	0	0	0	0	0.478	0.478
GPBAR1	TNF	9606.ENSP00000430886	9606.ENSP00000398698	0	0	0	0	0.099	0	0	0.406	0.442
GPBAR1	NR1H4	9606.ENSP00000430886	9606.ENSP00000447149	0	0	0	0	0	0	0	0.991	0.991
GRB2	MAPK1	9606.ENSP00000376345	9606.ENSP00000215832	0	0	0	0	0.093	0	0.400	0.866	0.920
GRB2	MMP2	9606.ENSP00000376345	9606.ENSP00000219070	0	0	0	0	0.086	0	0	0.486	0.511
GRB2	PLAT	9606.ENSP00000376345	9606.ENSP00000220809	0	0	0	0	0.050	0.053	0	0.526	0.536
GRB2	RPS6KB1	9606.ENSP00000376345	9606.ENSP00000225577	0	0	0	0	0.079	0.057	0	0.452	0.482
GRB2	NFKB1	9606.ENSP00000376345	9606.ENSP00000226574	0	0	0	0	0.099	0.076	0	0.564	0.605
GRB2	MAPK14	9606.ENSP00000376345	9606.ENSP00000229795	0	0	0	0	0.086	0	0	0.612	0.631
GRB2	LGALS3	9606.ENSP00000376345	9606.ENSP00000254301	0	0	0	0	0.042	0	0	0.476	0.476
GRB2	PDGFRA	9606.ENSP00000376345	9606.ENSP00000257290	0	0	0	0	0.055	0.618	0.900	0.365	0.974
GRB2	PDGFRB	9606.ENSP00000376345	9606.ENSP00000261799	0	0	0	0	0.055	0.792	0.900	0.955	0.999
GRB2	ITGA2B	9606.ENSP00000376345	9606.ENSP00000262407	0	0	0	0	0.049	0.292	0.500	0.160	0.679
GRB2	MAP2K2	9606.ENSP00000376345	9606.ENSP00000262948	0	0	0	0	0.085	0	0	0.680	0.695
GRB2	KDR	9606.ENSP00000376345	9606.ENSP00000263923	0	0	0	0	0.055	0.553	0.650	0.824	0.970
GRB2	PIK3CA	9606.ENSP00000376345	9606.ENSP00000263967	0	0	0	0	0	0.676	0.400	0.642	0.924
GRB2	ZAP70	9606.ENSP00000376345	9606.ENSP00000264972	0	0	0	0.615	0.066	0.540	0	0.984	0.992
GRB2	NOS3	9606.ENSP00000376345	9606.ENSP00000297494	0	0	0	0	0	0	0	0.526	0.526
GRB2	MAP2K1	9606.ENSP00000376345	9606.ENSP00000302486	0	0	0	0	0.108	0	0	0.800	0.814
GRB2	INSR	9606.ENSP00000376345	9606.ENSP00000303830	0	0	0	0	0.060	0.453	0.900	0.747	0.985
GRB2	PRKACA	9606.ENSP00000376345	9606.ENSP00000309591	0	0	0	0	0.060	0	0	0.556	0.564
GRB2	MET	9606.ENSP00000376345	9606.ENSP00000317272	0	0	0	0	0	0.831	0.900	0.980	0.999
GRB2	GSK3B	9606.ENSP00000376345	9606.ENSP00000324806	0	0	0	0	0.102	0.100	0	0.472	0.536
GRB2	PSEN1	9606.ENSP00000376345	9606.ENSP00000326366	0	0	0	0	0.053	0.065	0	0.934	0.937
GRB2	PRKCD	9606.ENSP00000376345	9606.ENSP00000331602	0	0	0	0	0.129	0.066	0	0.554	0.605
GRB2	HSP90AA1	9606.ENSP00000376345	9606.ENSP00000335153	0	0	0	0	0.078	0.200	0.500	0.606	0.835
GRB2	PTK2	9606.ENSP00000376345	9606.ENSP00000341189	0	0	0	0	0.074	0.994	0.900	0.984	0.999
GRB2	PDPK1	9606.ENSP00000376345	9606.ENSP00000344220	0	0	0	0	0.092	0	0.500	0.397	0.702
GRB2	RET	9606.ENSP00000376345	9606.ENSP00000347942	0	0	0	0	0.055	0.762	0.400	0.689	0.952
GRB2	PTPN22	9606.ENSP00000376345	9606.ENSP00000352833	0	0	0	0	0.060	0.331	0	0.538	0.685
GRB2	TLR9	9606.ENSP00000376345	9606.ENSP00000353874	0	0	0	0	0.055	0	0.500	0.148	0.562
GRB2	NTRK3	9606.ENSP00000376345	9606.ENSP00000354207	0	0	0	0	0	0.179	0.900	0.415	0.947
GRB2	STAT1	9606.ENSP00000376345	9606.ENSP00000354394	0	0	0	0	0.104	0	0.500	0.650	0.829
GRB2	MTOR	9606.ENSP00000376345	9606.ENSP00000354558	0	0	0	0	0.049	0	0	0.508	0.512
GRB2	PSEN2	9606.ENSP00000376345	9606.ENSP00000355747	0	0	0	0	0.049	0.065	0	0.467	0.484
GRB2	XIAP	9606.ENSP00000376345	9606.ENSP00000360242	0	0	0	0	0.049	0.066	0	0.464	0.482
GRB2	HSP90AB1	9606.ENSP00000376345	9606.ENSP00000360609	0	0	0	0	0.098	0.224	0	0.551	0.658
GRB2	PTPN1	9606.ENSP00000376345	9606.ENSP00000360683	0	0	0	0	0.188	0.622	0	0.746	0.915
GRB2	MMP9	9606.ENSP00000376345	9606.ENSP00000361405	0	0	0	0	0.063	0	0	0.396	0.411
GRB2	SRC	9606.ENSP00000376345	9606.ENSP00000362680	0	0	0	0.737	0.083	0.558	0.900	0.986	0.999
GRB2	SYK	9606.ENSP00000376345	9606.ENSP00000364898	0	0	0	0	0.137	0.648	0.400	0.935	0.986
GRB2	HCK	9606.ENSP00000376345	9606.ENSP00000365012	0	0	0	0.733	0.086	0.136	0.500	0.448	0.753
GRB2	PIK3CD	9606.ENSP00000376345	9606.ENSP00000366563	0	0	0	0	0.067	0	0.400	0.363	0.612
GRB2	RPS6KA3	9606.ENSP00000376345	9606.ENSP00000368884	0	0	0	0	0.054	0	0	0.400	0.408
GRB2	JAK2	9606.ENSP00000376345	9606.ENSP00000371067	0	0	0	0	0.093	0.687	0.400	0.936	0.987
GRB2	TNK2	9606.ENSP00000376345	9606.ENSP00000371341	0	0	0	0	0	0.862	0.720	0.613	0.983
GRB2	NOS1	9606.ENSP00000376345	9606.ENSP00000477999	0	0	0	0	0	0	0	0.408	0.408
GRB2	ROCK1	9606.ENSP00000376345	9606.ENSP00000382697	0	0	0	0	0.093	0.100	0	0.352	0.425
GRB2	TNF	9606.ENSP00000376345	9606.ENSP00000398698	0	0	0	0	0.108	0	0	0.400	0.442
GRB2	MAPK8	9606.ENSP00000376345	9606.ENSP00000378974	0	0	0	0	0.042	0	0	0.447	0.447
GRB2	RPS6KA1	9606.ENSP00000376345	9606.ENSP00000435412	0	0	0	0	0.068	0	0	0.447	0.462
GRB2	PTPRC	9606.ENSP00000376345	9606.ENSP00000411355	0	0	0	0	0.151	0.095	0	0.360	0.466
GRB2	MAPK9	9606.ENSP00000376345	9606.ENSP00000394560	0	0	0	0	0.042	0.510	0	0.256	0.620
GRB2	JAK3	9606.ENSP00000376345	9606.ENSP00000432511	0	0	0	0	0.071	0.100	0.400	0.354	0.632
GRB2	ITGB3	9606.ENSP00000376345	9606.ENSP00000452786	0	0	0	0	0.067	0	0.500	0.284	0.637
GRB2	PIK3CB	9606.ENSP00000376345	9606.ENSP00000501150	0	0	0	0	0.064	0.422	0.400	0.389	0.775
GRB2	PIK3CG	9606.ENSP00000376345	9606.ENSP00000419260	0	0	0	0	0.056	0	0.500	0.570	0.779
GRB2	RAF1	9606.ENSP00000376345	9606.ENSP00000401888	0	0	0	0	0.074	0.100	0	0.776	0.797
GRB2	TYK2	9606.ENSP00000376345	9606.ENSP00000431885	0	0	0	0	0.147	0.100	0.500	0.593	0.823
GRB2	TGFBR1	9606.ENSP00000376345	9606.ENSP00000447297	0	0	0	0	0.049	0.100	0	0.836	0.847
GRB2	LYN	9606.ENSP00000376345	9606.ENSP00000428924	0	0	0	0.730	0.155	0.136	0.400	0.731	0.866
GRB2	JAK1	9606.ENSP00000376345	9606.ENSP00000499900	0	0	0	0	0.111	0.496	0.400	0.669	0.899
GRB2	PTPN6	9606.ENSP00000376345	9606.ENSP00000391592	0	0	0	0.620	0.127	0.816	0.500	0.614	0.964
GRB2	LCK	9606.ENSP00000376345	9606.ENSP00000477713	0	0	0	0.734	0.060	0.362	0.400	0.938	0.974
GRB2	ITK	9606.ENSP00000376345	9606.ENSP00000398655	0	0	0	0.643	0.091	0.540	0.500	0.900	0.976
GRB2	IGF1R	9606.ENSP00000376345	9606.ENSP00000497069	0	0	0	0	0.060	0.185	0.900	0.830	0.985
GRB2	NTRK1	9606.ENSP00000376345	9606.ENSP00000431418	0	0	0	0	0	0.611	0.900	0.848	0.993
GRB2	PIK3R1	9606.ENSP00000376345	9606.ENSP00000428056	0	0	0	0	0.042	0.921	0.400	0.975	0.998
GRB2	PTPN11	9606.ENSP00000376345	9606.ENSP00000489597	0	0	0	0.630	0.115	0.994	0.900	0.990	0.999
GRIA2	PRKCG	9606.ENSP00000296526	9606.ENSP00000263431	0	0	0	0	0.165	0	0.400	0.487	0.720
GRIA2	SLC6A3	9606.ENSP00000296526	9606.ENSP00000270349	0	0	0	0	0	0	0	0.405	0.405
GRIA2	HTR2C	9606.ENSP00000296526	9606.ENSP00000276198	0	0	0	0	0.095	0	0	0.424	0.457
GRIA2	THRB	9606.ENSP00000296526	9606.ENSP00000379904	0	0	0	0	0.091	0	0	0.377	0.410
GRIA2	PIK3R1	9606.ENSP00000296526	9606.ENSP00000428056	0	0	0	0	0.060	0.095	0	0.368	0.415
GRIA2	HTR2A	9606.ENSP00000296526	9606.ENSP00000437737	0	0	0	0	0.200	0	0	0.364	0.470
GRIA2	PRKCB	9606.ENSP00000296526	9606.ENSP00000496129	0	0	0	0	0.094	0	0.400	0.189	0.520
GRIA2	GRM6	9606.ENSP00000296526	9606.ENSP00000497110	0	0	0	0	0.067	0	0	0.533	0.546
GRIA2	GRM4	9606.ENSP00000296526	9606.ENSP00000440556	0	0	0	0	0.160	0	0	0.487	0.551
GRIA2	HTR1A	9606.ENSP00000296526	9606.ENSP00000316244	0	0	0	0	0.138	0.068	0	0.520	0.581
GRIA2	HDAC1	9606.ENSP00000296526	9606.ENSP00000362649	0	0	0	0	0	0	0.500	0.203	0.584
GRIA2	HDAC2	9606.ENSP00000296526	9606.ENSP00000430432	0	0	0	0	0	0	0.500	0.220	0.593
GRIA2	GRM2	9606.ENSP00000296526	9606.ENSP00000378492	0	0	0	0	0.134	0	0	0.597	0.636
GRIA2	GRIN2B	9606.ENSP00000296526	9606.ENSP00000477455	0	0	0	0.608	0.218	0.070	0.720	0.502	0.885
GRIA2	GRIN1	9606.ENSP00000296526	9606.ENSP00000360608	0	0	0	0.653	0.273	0.087	0.720	0.534	0.901
GRIA2	LYN	9606.ENSP00000296526	9606.ENSP00000428924	0	0	0	0	0	0.046	0.900	0.081	0.904
